"store","websites","attribute_set","type","sku","category_ids","has_options","name","meta_title","meta_description","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","gift_message_available","custom_design","page_layout","manf_pn","gtin","price","weight","description","short_description","meta_keyword","custom_layout_update","height","width","length","dangerous_goods_options","status","visibility","tax_class_id","enable_googlecheckout","manufacturer","condition_of_item","prod_type","special_packaging","free_shipping","dangerous_goods","in_stock","shipping_charge","package_qty","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","google_category","special_price","special_from_date","special_to_date","thickness","needle_gauge","needle_length","drillbit_finish"
"admin","base","Default","simple","911-003C","35","0","Dispensing Syringes 3cc / 3ml pack of 100 with tip caps","disposable syringe","disposable syringe with Luer-Lok tip cap. Pack of 10","dispensing-syringes-3cc-3ml-pack-of-100-with-tip-caps","dispensing-syringes-3cc-3ml-pack-of-100-with-tip-caps.html","Block after Info Column","syringe","syringe","syringe","/9/1/911-003_1.jpg","/9/1/911-003_1.jpg","/9/1/911-003_1.jpg","Use config",""," , No layout updates","911-003C","","39.9900","1.0630","<p>Solvent resistant reusable luer-lok syringe barrels. Great for solder paste dispensing, adhesives and super glues, inkjet cartridge refilling, hobbies and crafts.Compatible with all standard disposible needles and tips.</p>
<p>Pack of 100 syringes with plungers and Luer-Lok tip caps. <b>Price is per pack.</b> Choose your quantity discount for greater savings!</p>
<p><b>A few cautions!</b></p>
<ul>
    <li>Non sterile. Not for medical use</li>
    <li>For industrial use only. User assumes all responsibility</li>
    <li>Excercise caution when using needles and syringes. Needles WILL       puncture skin</li>
    <li>Approved safety glasses and gloves MUST be worn</li>
</ul>","<p>Solvent resistant reusable syringe barrels. Luer-lok hub keeps needle tip from slipping off.</p>","dispensing syringe
syringe","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","0","0","0","In Stock","US:::Calculated a","100-pcs","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Dispensing Syringes 3cc / 3ml pack of 100 with tip caps","0","simple","","","Business & Industrial > Science & Laboratory > Laboratory Supplies","29.9900","2010-01-11 00:00:00","2020-01-27 00:00:00","","","",""
"admin","base","Default","simple","731-KP-0250","47,53","0","Gold Kapton Tape Polyamide High Temp 1/4"" x 36yds 6mm","Gold Kapton Tape 1/4th inch 36 yards","High temperature tape commonly used in electronics repair.","kapton-tape-0250","kapton-tape-0250.html","Block after Info Column","","","","/7/3/731-pc500a.jpg","/7/3/731-pc500a.jpg","/7/3/731-pc500a.jpg","Use config",""," , No layout updates","731-KP-0250","961756702504","2.9900","0.1250","<p>PREMIUM QUALITY, not to be compared with cheaper imported tapes.</p>
<p>High  temperature tape is widely used for masking during powder  coating, wave  soldering, circuit board production, or holding parts in  place during  hot air rework or repair of electronic components.Due to  it's  semi-transparent shiny gold color is also has a myriad of hobby  and  craft uses.</p>
<p>Commonly used in electronics repair, it is the ideal  choice for QFP  or BGA rework operations. It is also well suited for use  with  through-hole repair operations.</p>
<ul style=""list-style: disc outside none; padding-left: 25px;"">
    <li>High temperature tape will not burn or wrinkle</li>
    <li>1 mil polyimide film &amp; 1.5 mil silicone adhesive</li>
    <li>Clean removal, no residue</li>
    <li>Residues are non-corrosive</li>
    <li>Note: although varying widths are pictured, this includes ONE ROLL of the size specified above</li>
</ul>
<div><strong>A few warnings and cautions:</strong></div>
<ul>
    <li>For industrial use only. User assumes all risk for application.</li>
    <li>We can not offer advice on a specific application.</li>
    <li>Typically used for electronics repair or powder coating applications.</li>
    <li>Not for use as a craft or decorative item. <strong>No returns or refunds will be issued based on color</strong></li>
    <li>Any warrantees are limited to replacement or refund of product.</li>
</ul>","<p>High temperature tape commonly used in electronics repair.</p>","Argon Tapes
Kapton Tape
gold tape
bga repair 
wave solder masking tape","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","0","0","0","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Gold Kapton Tape Polyamide High Temp 1/4"" x 36yds 6mm","0","simple","","","Hardware > Hardware Accessories > Tape > Electrical Tape","","","","","","",""
"admin","base","Default","simple","731-KP-0500","47,53","0","Gold Kapton Tape Polyamide High Temp 1/2"" x 36yds 10mm","Gold Kapton Tape 1/4th inch 36 yards","High temperature tape commonly used in electronics repair.","kapton-tape-0500","kapton-tape-0500.html","Block after Info Column","","","","/7/3/731-pc500a_1.jpg","/7/3/731-pc500a_1.jpg","/7/3/731-pc500a_1.jpg","Use config",""," , No layout updates","731-KP-0500","961756705000","5.9900","0.1250","<p>PREMIUM QUALITY, not to be compared with cheaper imported tapes.</p>
<p>High  temperature tape is widely used for masking during powder  coating, wave  soldering, circuit board production, or holding parts in  place during  hot air rework or repair of electronic components.Due to  it's  semi-transparent shiny gold color is also has a myriad of hobby  and  craft uses.</p>
<p>Commonly used in electronics repair, it is the ideal  choice for QFP  or BGA rework operations. It is also well suited for use  with  through-hole repair operations.</p>
<ul style=""list-style: disc outside none; padding-left: 25px;"">
    <li>High temperature tape will not burn or wrinkle</li>
    <li>1 mil polyimide film &amp; 1.5 mil silicone adhesive</li>
    <li>Clean removal, no residue</li>
    <li>Residues are non-corrosive</li>
    <li>Note: although varying widths are pictured, this includes ONE ROLL of the size specified above</li>
</ul>
<div><strong>A few warnings and cautions:</strong></div>
<ul>
    <li>For industrial use only. User assumes all risk for application.</li>
    <li>We can not offer advice on a specific application.</li>
    <li>Typically used for electronics repair or powder coating applications.</li>
    <li>Not for use as a craft or decorative item. <strong>No returns or refunds will be issued based on color</strong></li>
    <li>Any warrantees are limited to replacement or refund of product.</li>
</ul>","<p>High temperature tape commonly used in electronics repair.</p>","Argon Tapes
Kapton Tape
gold tape
bga repair 
wave solder masking tape","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Gold Kapton Tape Polyamide High Temp 1/2"" x 36yds 10mm","0","simple","","","Hardware > Hardware Accessories > Tape > Electrical Tape","","","","","","",""
"admin","base","Default","simple","731-KP-0750","47,53","0","Gold Kapton Tape Polyamide High Temp 3/4"" x 36yds 19mm","Gold Kapton Tape 1/4th inch 36 yards","High temperature tape commonly used in electronics repair.","kapton-tape-0750","kapton-tape-0750.html","Block after Info Column","","","","/7/3/731-pc500a_1_1.jpg","/7/3/731-pc500a_1_1.jpg","/7/3/731-pc500a_1_1.jpg","Use config",""," , No layout updates","731-KP-0750","961756707509","8.4900","0.1880","<p>PREMIUM QUALITY, not to be compared with cheaper imported tapes.</p>
<p>High  temperature tape is widely used for masking during powder  coating, wave  soldering, circuit board production, or holding parts in  place during  hot air rework or repair of electronic components.Due to  it's  semi-transparent shiny gold color is also has a myriad of hobby  and  craft uses.</p>
<p>Commonly used in electronics repair, it is the ideal  choice for QFP  or BGA rework operations. It is also well suited for use  with  through-hole repair operations.</p>
<ul style=""list-style: disc outside none; padding-left: 25px;"">
    <li>High temperature tape will not burn or wrinkle</li>
    <li>1 mil polyimide film &amp; 1.5 mil silicone adhesive</li>
    <li>Clean removal, no residue</li>
    <li>Residues are non-corrosive</li>
    <li>Note: although varying widths are pictured, this includes ONE ROLL of the size specified above</li>
</ul>
<div><strong>A few warnings and cautions:</strong></div>
<ul>
    <li>For industrial use only. User assumes all risk for application.</li>
    <li>We can not offer advice on a specific application.</li>
    <li>Typically used for electronics repair or powder coating applications.</li>
    <li>Not for use as a craft or decorative item. <strong>No returns or refunds will be issued based on color</strong></li>
    <li>Any warrantees are limited to replacement or refund of product.</li>
</ul>","<p>High temperature tape commonly used in electronics repair.</p>","Argon Tapes
Kapton Tape
gold tape
bga repair 
wave solder masking tape","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Gold Kapton Tape Polyamide High Temp 3/4"" x 36yds 19mm","0","simple","","","Hardware > Hardware Accessories > Tape > Electrical Tape","","","","","","",""
"admin","base","Default","simple","731-KP-0375","47,53","0","Gold Kapton Tape Polyamide High Temp 3/8"" x 36yds 10mm","Gold Kapton Polyimide Tape 3/8 x 36 yards","High temperature tape commonly used in electronics repair.","kapton-tape-0375","kapton-tape-0375.html","Block after Info Column","Polyimide Tape","Polyimide Tape","Polyimide Tape","/7/3/731-pc500a_1_1_1.jpg","/7/3/731-pc500a_1_1_1.jpg","/7/3/731-pc500a_1_1_1.jpg","Use config",""," , No layout updates","731-KP-0375","961756703754","4.4900","0.1250","<p>PREMIUM QUALITY, not to be compared with cheaper imported tapes.</p>
<p>High  temperature tape is widely used for masking during powder coating, wave  soldering, circuit board production, or holding parts in place during  hot air rework or repair of electronic components.Due to it's  semi-transparent shiny gold color is also has a myriad of hobby and  craft uses.</p>
<p>Commonly used in electronics repair, it is the ideal  choice for QFP or BGA rework operations. It is also well suited for use  with through-hole repair operations.</p>
<ul style=""list-style: disc outside none; padding-left: 25px;"">
    <li>High temperature tape will not burn or wrinkle</li>
    <li>1 mil polyimide film &amp; 1.5 mil silicone adhesive</li>
    <li>Clean removal, no residue</li>
    <li>Residues are non-corrosive</li>
    <li>Note: although varying widths are pictured, this includes ONE ROLL of the size specified above</li>
</ul>
<div><strong>A few warnings and cautions:</strong></div>
<ul>
    <li>For industrial use only. User assumes all risk for application.</li>
    <li>We can not offer advice on a specific application.</li>
    <li>Typically used for electronics repair or powder coating applications.</li>
    <li>Not for use as a craft or decorative item. <strong>No returns or refunds will be issued based on color</strong></li>
    <li>Any warrantees are limited to replacement or refund of product.</li>
</ul>","<p>High temperature tape commonly used in electronics repair.</p>","Argon Tapes
Kapton Tape
gold tape
bga repair 
wave solder masking tape","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Gold Kapton Tape Polyamide High Temp 3/8"" x 36yds 10mm","0","simple","","","Hardware > Hardware Accessories > Tape > Electrical Tape","","","","","","",""
"admin","base","Default","simple","554-012","41","0","Micro Drill Bit Set and Pin Vise USA 82pcs","82-pc Mini Micro Drill Bit Set with Pin Vise Chuck","Mini drill bit set
micro drill set
hobby drill set
pin vise
dremel tool set","82-pc-mini-micro-drill-bit-set","82-pc-mini-micro-drill-bit-set.html","Block after Info Column","Micro drill Bit Set","Micro drill Bit Set","Micro drill Bit Set","/5/5/554-012a.jpg","/5/5/554-012a.jpg","/5/5/554-012a.jpg","Use config",""," , No layout updates","554-012","","95.0000","1.0000","<p align=""center""><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p align=""center"">Discover the difference for youself! Made in USA drill bits cut faster, stay sharp longer!</p>
<p align=""center""><strong>80pc.</strong> high speed steel drill bit set with swivel head pin vise and pin chuck. Great for metalworking, electronics, jewelry or watch making. Perfect for precision drilling wood, plastic, and soft metal. <strong>A $95.00 Value if purchased separately!</strong></p>
<ul>
    <li>Bits are standard high speed steel, packaged in labels storage tubes</li>
    <li>Premium quality Wood-Head Swivel Head Pin Vise holds bits from 0-.125&quot; (0-3mm).</li>
    <li>Micro Drill Chuck with 1/8&quot; shank for use with rotary tools from Dremel, Ryobi, Craftsman, Black &amp; decker, etc.</li>
    <li>Sturdy Wooden Storage Case</li>
    <li>Handy drill chart for reference</li>
</ul>
<p align=""center""><strong>Includes FOUR each of the following sizes:</strong></p>
<div align=""center"">#80 (.0135&quot;)&nbsp; &nbsp;#70 (.0280&quot;)</div>
<div align=""center"">#79 (.0145&quot;)&nbsp; &nbsp;#69 (.0292&quot;)</div>
<div align=""center"">#78 (.0160&quot;)&nbsp;&nbsp; #68 (.0310&quot;)</div>
<div align=""center"">#77 (.0180&quot;)&nbsp;&nbsp; #67 (.0320&quot;)</div>
<div align=""center"">#76 (.0200&quot;)&nbsp;&nbsp; #66 (.0330&quot;)</div>
<div align=""center"">#75 (.0210&quot;)&nbsp; &nbsp;#65 (.0350&quot;)</div>
<div align=""center"">#74 (.0225&quot;)&nbsp;&nbsp; #64 (.0360&quot;)</div>
<div align=""center"">#73 (.0240&quot;)&nbsp;&nbsp; #63 (.0370&quot;)</div>
<div align=""center"">#72 (.0250&quot;) &nbsp; #62 (.0380&quot;)</div>
<div align=""center"">#71 (.0260&quot;)&nbsp;&nbsp; #61 (.0390&quot;)</div>
<div><b>Caution:</b></div>
<ul>
    <li>Bits are sharp! You can easily stab yourself</li>
    <li>Always wear approved safety glasses</li>
    <li>These bits break easily. A fixture or vise is recommended</li>
    <li>No warranty for bit breakage</li>
    <li>These bits are so small they look very similar. Use a micrometer to verify size.</li>
</ul>","<p><strong>80pc.</strong> high speed steel drill bit set with swivel head pin vise and pin chuck</p>","High speed steel micro drill bit set with swivel head pin vise. Great for metalworking, electronics, jewelry or watch making. Perfect for precision drilling wood, plastic, and soft metal.","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Micro Drill Bit Set and Pin Vise USA 82pcs","0","simple","","","","74.9300","2010-01-12 00:00:00","2020-12-31 00:00:00","","","",""
"admin","base","drillbit_options","simple","501-030","","0","Neiko Tools USA 5 PC 12"" Long Drill Bit Set","Neiko Tools USA 5 PC 12"" Long Drill Bit Set","Extra long drill bit set. Durable High Speed Steel gets the job done fast.","neiko-tools-usa-5-pc-12-long-drill-bit-set","neiko-tools-usa-5-pc-12-long-drill-bit-set.html","Block after Info Column","Extra Long Bit Set","Extra Long Bit Set","Extra Long Bit Set","/5/0/501-030.jpg","/5/0/501-030.jpg","/5/0/501-030.jpg","Use config",""," , No layout updates","10047A","","12.9900","0.8120","<ul style=""list-style: disc outside none; padding-left: 25px;"">
    <li>Heavy Duty Construction</li>
    <li>12&quot; Length</li>
    <li>Sizes: 1/8&quot;, 3/16&quot;, 1/4&quot;, 5/16&quot;, 3/8&quot;</li>
</ul>
<p>Extra long 12&quot; drill bit set is perfect for boring through posts, timbers, or decking lumber. Invaluable for electricians, plumbers, and home theater installers. Durable High Speed Steel gets the job done fast.</p>
<p><b>Shipping Weight:</b> 13 ounces</p>
<p>Part Number: 10047A</p>","<p>Neiko Tools USA 5 pc 12&quot; Long Drill Bit Set * Heavy Duty Construction * 12&quot; Length * Sizes: 1/8&quot;, 3/16&quot;, 1/4&quot;, 5/16&quot;, 3/8&quot;</p>","bellhanger bit
bell hanger bit
drill bit set
masonry bit set
bell hangers bit","","","","","","Enabled","Catalog, Search","None","Yes","Neiko Tools","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","0","0","0","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Neiko Tools USA 5 PC 12"" Long Drill Bit Set","0","simple","","","","","","","","","","Plain Bright"
"admin","base","Default","simple","707-001","62,63","0","ESD Safe Anti Static Wrist Strap 6ft Ground Cord - Blue","Anti Static Wrist Strap","An economical anti-static wrist band for electronics technicians or computer repairs.","anti-static-wrist-strap-blue","anti-static-wrist-strap-blue.html","Block after Info Column","esd wrist strap","esd wrist strap","esd wrist strap","/7/0/707-001.jpg","/7/0/707-001.jpg","/7/0/707-001.jpg","Use config",""," , No layout updates","707-001","","2.9500","0.1250","<h2 align=""center"">An economical anti-static wrist band for electronics technicians or computer repairs.</h2>
<p>A necessity when working with ESD sensitive electronic components. Adjustable, one size fits all.</p>
<ul>
    <li>1 Meg Internal current limiting resistor safely discharges static</li>
    <li>6 foot coiled cord</li>
    <li>banana plug with alligator clip</li>
    <li>adjustable water resistant band</li>
    <li>suitable for cleanroom use</li>
</ul>
<p>Larger quantities available. Contact us for volume pricing!</p>","<p>An economical anti-static wrist band for electronics technicians or computer repairs.</p>","wrist band
esd wrist strap
anti static wrist band","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","ESD Safe Anti Static Wrist Strap 6ft Ground Cord - Blue","0","simple","","","","","","","","","",""
"admin","base","Default","simple","707-002","62,63","0","ESD Safe Anti Static Wrist Strap 6ft Ground Cord - Maroon","Anti Static Wrist Strap","An economical anti-static wrist band for electronics technicians or computer repairs.","anti-static-wrist-strap-maroon","anti-static-wrist-strap-maroon.html","Block after Info Column","esd wrist strap","esd wrist strap","esd wrist strap","/7/0/707-002.jpg","/7/0/707-002.jpg","/7/0/707-002.jpg","Use config",""," , No layout updates","707-002","","2.9500","0.1250","<h2 align=""center"">An economical anti-static wrist band for electronics technicians or computer repairs.</h2>
<p>A necessity when working with ESD sensitive electronic components. Adjustable, one size fits all.</p>
<ul>
    <li>1 Meg Internal current limiting resistor safely discharges static</li>
    <li>6 foot coiled cord</li>
    <li>banana plug with alligator clip</li>
    <li>adjustable water resistant band</li>
    <li>suitable for cleanroom use</li>
</ul>
<p>Larger quantities available. Contact us for volume pricing!</p>","<p>An economical anti-static wrist band for electronics technicians or computer repairs.</p>","wrist band
esd wrist strap
anti static wrist band","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","ESD Safe Anti Static Wrist Strap 6ft Ground Cord - Maroon","0","simple","","","","","","","","","",""
"admin","base","Default","simple","313-26516D155","51","0","Aven 26516-D155 Fluorescent Task Lamp Desk Clamp Light","Aven 26516-D155 Fluorescent Task Lamp","Heavy duty industrial grade task lamp","aven-task-lamp-26516d155","aven-task-lamp-26516d155.html","Block after Info Column","Fluorescent Task Lamp","Fluorescent Task Lamp","Fluorescent Task Lamp","/3/1/313-26516d.jpg","/3/1/313-26516d.jpg","/3/1/313-26516d.jpg","Use config",""," , No layout updates","26516-D155","","169.9900","8.0000","<p><span class=""text1"">A whole new class of elegant looking fluorescent  light from Aven designed to give you crisp, flicker-free lighting, and a  maximum uniformity together with a larger lighting area. The 20&quot;  lighting head is totally enclosed and features a 55 watt fluorescent  bulb. Features a built-in electronic ballast for increased lumen.<br />
The  heavy duty industrial grade adjustable arm with tempered steel springs  and tension control knobs allows you to easily position the lamp where  you want it. The head swivels 310&ordm; and tilts 210&ordm; for maximum  adjustment. Comes with a mounting clamp and a 5ft. power cord. Operates  115 VAC. 1 year warranty (excludes bulb).</span></p>
<ul><lh><strong>Features:</strong></lh>
    <li><span class=""text1"">20 in Lighting Head</span></li>
    <li>(1) 55-watt Fluorescent Bulb</li>
    <li>High quality arm stays set in any position.</li>
    <li>C-clamp for mounting to desk, workbench, table, etc.</li>
    <li>clamp is removable for direct bolt mount to table surface</li>
    <li>For use in Industries such as Mfg, Assembly, Inspection, QA, Scientific, Medical, Forensics, etc.</li>
    <li>115V-AC, 5-foot power cord.</li>
</ul>
<div>Aven Model: 26516-D155</div>
<div>CML#313-26516D155</div>
<div>Warranty: 60 days money back or exchange through us, 1 year Aven Factory Warranty</div>
<div>Shipping Weight: 8.0 lbs</div>","<p>An industrial quality inspection light. 20 inch 55 watt head.</p>","Task Lamp
Luxo Lamp
Daylight lamp
drafting lamp","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Aven","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Aven 26516-D155 Fluorescent Task Lamp Desk Clamp Light","0","simple","","","","","","","","","",""
"admin","base","Default","simple","313-26516D3T","51","0","Aven 26516-D3T Fluorescent Task Lamp Desk Clamp Light","Aven 26516-D3T Fluorescent Task Lamp","Heavy duty industrial grade task lamp","aven-task-lamp-26516d3t","aven-task-lamp-26516d3t.html","Block after Info Column","Fluorescent Task Lamp","Fluorescent Task Lamp","Fluorescent Task Lamp","/3/1/313-26516d3t.jpg","/3/1/313-26516d3t.jpg","/3/1/313-26516d3t.jpg","Use config",""," , No layout updates","26516-D3T","","149.9900","8.0000","<p><span class=""text1"">A whole new class of fluorescent  task lighting from Aven designed to give you crisp, flicker-free lighting, and a  maximum uniformity together with a large lighting area. The 18&quot;  lighting head features three 15 watt fluorescent  bulbs. Features a built-in electronic ballast for increased lumen.<br />
The  heavy duty industrial grade adjustable arm with tempered steel springs  and tension control knobs allows you to easily position the lamp where  you want it. Comes with a mounting clamp and a 5ft. power cord. Operates  115 VAC. 1 year warranty (excludes bulb).</span></p>
<ul><lh><strong>Features:</strong></lh>
    <li><span class=""text1"">18 in Lighting Head</span></li>
    <li>(2) 15-watt Fluorescent Bulb. 45 Watts total</li>
    <li>High quality arm stays set in any position.</li>
    <li>C-clamp for mounting to desk, workbench, table, etc.</li>
    <li>clamp is removable for direct bolt mount to table surface</li>
    <li>For use in Industries such as Mfg, Assembly, Inspection, QA, Scientific, Medical, Forensics, etc.</li>
    <li>115V-AC, 5-foot power cord.</li>
</ul>
<p>Warranty: 60 days money back or exchange through us, 1 year Aven Factory Warranty</p>
<div>Shipping Weight: 8.0 lbs</div>","<p>An industrial quality inspection light. 18 inch 45 watt head.</p>","Task Lamp
Luxo Lamp
Daylight lamp
drafting lamp","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Aven","New","Business & Industrial","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Aven 26516-D3T Fluorescent Task Lamp Desk Clamp Light","0","simple","","","","","","","","","",""
"admin","base","Default","simple","701-4343","48,61","0","Hot Air Rework Nozzle #4343 42x42mm BGA With Net","Hot Air Rework nozzle","Hot Air Rework nozzle for BGA rework and repair","43x43-hot-air-nozzle","43x43-hot-air-nozzle.html","Block after Info Column","BGA Nozzle","BGA Nozzle","BGA Nozzle","/7/0/701-nozzle_5.jpg","/7/0/701-nozzle_5.jpg","/7/0/701-nozzle_5.jpg","Use config",""," , No layout updates","4343N","","18.9900","0.4000","<p>Stanless Steel. Fitts Hot air rework stations from Aoyue, Weller, Hakko, and others.</p>
<p>Nozzle features a &quot;net&quot; for better heat and air flow distribution</p>
<p>This BGA nozzle is for a 42x42mm IC package</p>
<p>Perfect for repairing GPU's and CPU &quot;Ring Of Death&quot; symptoms on XBox-360. Also for Plasystation 3 - PS3 gaming systems.</p>","<p>This BGA nozzle is for a 42x42mm IC package</p>","BGA rework
BGA Repair
SMT rework
SMT repair","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Aoyue","New","Business & Industrial","0","0","0","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Hot Air Rework Nozzle #4343 42x42mm BGA With Net","0","simple","","","","","","","","","",""
"admin","base","Default","simple","805-0404","52","0","Plastic Storage Bag 4"" x 4"" 4-Mil Clear Zip Lock Pk/100 4x4","Plastic Reclosable Zip-Lock Bag","Plastic Reclosable Poly Zip-Lock Bag- Pack of 100","zip-lock-bags-4-x-4-pack-of-100","zip-lock-bags-4-x-4-pack-of-101.html","Block after Info Column","Plastic Reclosable Zip-Lock Bag","Plastic Reclosable Zip-Lock Bag","Plastic Reclosable Zip-Lock Bag","/8/0/804-xxx_3_1_2.jpg","/8/0/804-xxx_3_1_2.jpg","/8/0/804-xxx_3_1_2.jpg","Use config",""," , No layout updates","805-0404","","4.4900","0.7000","<h3><span style=""color: rgb(255, 0, 0);""><span style=""font-size: larger;"">Promotion-    purchase 6 or more packs of our bags and receive 10 PERCENT OFF. </span></span><span style=""color: rgb(255, 0, 0);""><span style=""font-size: larger;"">Applies    to one size or mix-and match!</span></span></h3>
<h3 style=""text-align: center;"">Food grade reclosable bags have a myriad of uses</h3>
<p style=""text-align: center;"">Clear plastic bags are great for storing crafts, beads, coins, small parts,  etc.</p>
<p style=""text-align: left;""><strong>Details:</strong></p>
<ul>
    <li>Food grade 100% virgin (non-recycled) polyethylene bags</li>
    <li>Heavy Duty 4-mil thick is heavier than a &quot;freezer&quot; bag</li>
    <li>Pack of 100</li>
    <li>Measurements are INSIDE dimensions.</li>
    <li>Select a quantity discount for greater savings!</li>
</ul>","<p>High Quality Clear Bags. Choose your discount!</p>","Plastic Reclosable Zip-Lock Bag
Recloseable bag
ziploc bag
glad bag
snack bags
small parts bag
poly bag","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","100-pcs","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Plastic Storage Bag 4"" x 4"" 4-Mil Clear Zip Lock Pk/100 4x4","0","simple","","","","","","","4-Mil (.004)","","",""
"admin","base","Default","simple","805-0507","52","0","Plastic Storage Bag 5"" x 7"" 4-Mil Clear Zip Lock Pk/100 5x7","Plastic Reclosable Zip-Lock Bag","Plastic Reclosable Poly Zip-Lock Bag- Pack of 100","zip-lock-bags-5-x-7-pack-of-100","zip-lock-bags-5-x-7-pack-of-101.html","Block after Info Column","Plastic Reclosable Zip-Lock Bag","Plastic Reclosable Zip-Lock Bag","Plastic Reclosable Zip-Lock Bag","/8/0/804-xxx_3_1_1_3.jpg","/8/0/804-xxx_3_1_1_3.jpg","/8/0/804-xxx_3_1_1_3.jpg","Use config",""," , No layout updates","805-0507","","2.7900","1.1250","<h3><span style=""color: rgb(255, 0, 0);""><span style=""font-size: larger;"">Promotion-    purchase 6 or more packs of our bags and receive 10 PERCENT OFF. </span></span><span style=""color: rgb(255, 0, 0);""><span style=""font-size: larger;"">Applies    to one size or mix-and match!</span></span></h3>
<h3 style=""text-align: center;"">Food grade reclosable bags have a myriad of uses</h3>
<p style=""text-align: center;"">Clear plastic bags are great for storing crafts, beads, coins, small parts,  etc.</p>
<p style=""text-align: left;""><strong>Details:</strong></p>
<ul>
    <li>Food grade 100% virgin (non-recycled) polyethylene bags</li>
    <li>Heavy Duty 2-mil thick is heavier than a &quot;freezer&quot; bag</li>
    <li>Pack of 100</li>
    <li>Measurements are INSIDE dimensions.</li>
    <li>Select a quantity discount for greater savings!</li>
</ul>","<p>High Quality Clear Bags. Choose your discount!</p>","Plastic Reclosable Zip-Lock Bag
Recloseable bag
ziploc bag
glad bag
snack bags
small parts bag
poly bag","","","","","","Disabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","","","","In Stock","US:::Calculated a","100-pcs","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Plastic Storage Bag 5"" x 7"" 4-Mil Clear Zip Lock Pk/100 5x7","0","simple","","","","","","","4-Mil (.004)","","",""
